Date,Game,Team,Side,Market,ML,Book,Model_Prob,Market_Prob,Edge_Pct,Model_Line,Market_Line,SP_Score,LU_Score,Park_Factor,Ump_K,Result,F5_Score,Taken,logged_at,Model_Prob_Cal,Edge_Cal,Closing_ML,Closing_Line,CLV_Pct
06/09/2026,Boston Red Sox @ Tampa Bay Rays,Over,Over,F5 Total,-140.0,fanduel,65.1,58.3,6.7,4.39,3.5,46.3,50.0,0.96,0.0,WIN,1-3,False,2026-06-09T16:56:27Z,,,,,
06/09/2026,Minnesota Twins @ Detroit Tigers,Over,Over,F5 Total,-110.0,betmgm,50.3,52.4,-2.0,4.52,4.5,46.0,50.0,0.94,0.0,WIN,4-5,False,2026-06-09T16:56:27Z,,,,,
06/09/2026,Arizona Diamondbacks @ Miami Marlins,Over,Over,F5 Total,-130.0,williamhill_us,59.1,56.5,2.6,4.53,4.0,49.3,50.0,0.97,0.0,WIN,2-3,False,2026-06-09T16:56:27Z,,,,,
06/09/2026,New York Yankees @ Cleveland Guardians,Over,Over,F5 Total,-105.0,williamhill_us,51.9,51.2,0.7,4.61,4.5,53.2,50.0,0.95,0.0,LOSS,2-2,False,2026-06-09T16:56:27Z,,,,,
06/09/2026,Philadelphia Phillies @ Toronto Blue Jays,Over,Over,F5 Total,-130.0,betmgm,68.1,56.5,11.6,4.58,3.5,48.4,50.0,1.01,0.0,LOSS,1-0,False,2026-06-09T16:56:27Z,,,,,
06/09/2026,St. Louis Cardinals @ New York Mets,Under,Under,F5 Total,-130.0,fanduel,64.9,56.5,8.4,3.62,4.5,53.0,50.0,0.94,0.0,LOSS,6-0,False,2026-06-09T16:56:27Z,,,,,
06/09/2026,Texas Rangers @ Kansas City Royals,Under,Under,F5 Total,-118.0,betmgm,65.9,54.1,11.7,4.06,5.0,52.0,50.0,1.04,0.0,WIN,2-1,False,2026-06-09T16:56:27Z,,,,,
06/09/2026,Atlanta Braves @ Chicago White Sox,Under,Under,F5 Total,-140.0,fanduel,62.8,58.3,4.5,4.75,5.5,46.6,50.0,1.02,0.0,LOSS,4-3,False,2026-06-09T16:56:27Z,,,,,
06/09/2026,Chicago Cubs @ Colorado Rockies,Under,Under,F5 Total,-110.0,williamhill_us,76.1,52.4,23.7,5.37,7.0,50.3,50.0,1.28,0.0,LOSS,1-7,False,2026-06-09T16:56:27Z,,,,,
06/09/2026,Houston Astros @ Los Angeles Angels,Over,Over,F5 Total,-120.0,fanduel,51.0,54.5,-3.5,4.56,4.5,49.5,50.0,1.03,0.0,WIN,0-7,False,2026-06-09T16:56:27Z,,,,,
06/09/2026,Cincinnati Reds @ San Diego Padres,Over,Over,F5 Total,-105.0,williamhill_us,50.0,51.2,-1.2,4.0,4.0,60.1,50.0,0.95,0.0,PUSH,2-2,False,2026-06-09T16:56:27Z,,,,,
06/09/2026,Cincinnati Reds @ San Diego Padres,Under,Under,F5 Total,-154.0,fanduel,58.6,60.6,-2.0,4.0,4.5,60.1,50.0,0.95,0.0,WIN,2-2,False,2026-06-09T16:56:27Z,,,,,
06/09/2026,Washington Nationals @ San Francisco Giants,Under,Under,F5 Total,100.0,williamhill_us,53.3,50.0,3.3,4.31,4.5,48.0,50.0,0.96,0.0,LOSS,3-2,False,2026-06-09T16:56:27Z,,,,,
06/09/2026,Milwaukee Brewers @ Athletics,Under,Under,F5 Total,-105.0,williamhill_us,86.3,51.2,35.1,4.48,7.0,51.1,50.0,1.0,0.0,LOSS,3-6,False,2026-06-09T16:56:27Z,,,,,
06/09/2026,Milwaukee Brewers @ Athletics,Milwaukee Brewers/Athletics,Under 7.0,F5 Total,100.0,Caesars,86.3,50.0,36.3,4.48,7.0,51.1,50.0,1.0,0.0,LOSS,3-6,False,,,,,,
06/09/2026,Chicago Cubs @ Colorado Rockies,Chicago Cubs/Colorado Rockies,Under 7.0,F5 Total,100.0,Caesars,76.1,50.0,26.1,5.37,7.0,50.349999999999994,50.0,1.28,0.0,LOSS,1-7,False,,,,,,
06/09/2026,Arizona Diamondbacks @ Miami Marlins,Miami Marlins,Home,F5 ML,-145.0,DraftKings,64.8,59.2,5.6,,,56.8,,0.97,0.0,WIN,2-3,False,,,,,,
06/09/2026,New York Yankees @ Cleveland Guardians,Cleveland Guardians,Home +0.5,F5 Spread,-138.0,FanDuel,62.5,58.0,4.5,-0.33,0.5,50.0,,0.95,0.0,WIN,2-2,False,,,,,,
06/09/2026,Los Angeles Dodgers @ Pittsburgh Pirates,Pittsburgh Pirates,Home,F5 ML,-140.0,FanDuel,61.7,58.3,3.4,,,66.8,,0.96,0.0,WIN,1-2,False,,,,,,
06/09/2026,Minnesota Twins @ Detroit Tigers,Minnesota Twins,Away +0.5,F5 Spread,-140.0,Caesars,60.2,58.3,1.8,0.17,0.5,50.0,,0.94,0.0,LOSS,4-5,False,,,,,,
06/10/2026,Boston Red Sox @ Tampa Bay Rays,Over,Over,F5 Total,100.0,williamhill_us,50.7,50.0,0.7,4.04,4.0,54.5,36.9,0.96,0.025,PUSH,0-4,False,2026-06-10T16:47:53Z,,,,,
06/10/2026,New York Yankees @ Cleveland Guardians,Over,Over,F5 Total,-148.0,fanduel,59.6,59.7,-0.1,4.06,3.5,55.9,47.2,0.95,0.044,WIN,3-3,False,2026-06-10T16:47:53Z,,,,,
06/10/2026,Washington Nationals @ San Francisco Giants,Under,Under,F5 Total,-118.0,betmgm,54.5,54.1,0.4,4.24,4.5,53.2,50.0,0.96,0.0,WIN,2-0,False,2026-06-10T16:47:53Z,,,,,
06/10/2026,Cincinnati Reds @ San Diego Padres,Under,Under,F5 Total,-114.0,fanduel,58.3,53.3,5.0,4.02,4.5,45.3,45.0,0.95,-0.006,WIN,2-2,False,2026-06-10T16:47:53Z,,,,,
06/10/2026,Seattle Mariners @ Baltimore Orioles,Under,Under,F5 Total,-125.0,betmgm,64.1,55.6,8.5,4.17,5.0,52.4,50.0,1.0,0.0,WIN,0-0,False,2026-06-10T16:47:53Z,,,,,
06/10/2026,Los Angeles Dodgers @ Pittsburgh Pirates,Under,Under,F5 Total,-125.0,betmgm,52.2,55.6,-3.3,4.37,4.5,47.0,50.0,0.96,0.0,WIN,2-1,False,2026-06-10T16:47:53Z,,,,,
06/10/2026,Minnesota Twins @ Detroit Tigers,Under,Under,F5 Total,100.0,williamhill_us,65.1,50.0,15.1,4.11,5.0,51.4,50.0,0.94,0.0,LOSS,4-3,False,2026-06-10T16:47:53Z,,,,,
06/10/2026,Arizona Diamondbacks @ Miami Marlins,Under,Under,F5 Total,-106.0,fanduel,50.5,51.5,-0.9,4.47,4.5,51.4,50.0,0.97,0.0,LOSS,0-8,False,2026-06-10T16:47:53Z,,,,,
06/10/2026,Philadelphia Phillies @ Toronto Blue Jays,Under,Under,F5 Total,-110.0,betmgm,52.9,52.4,0.6,4.33,4.5,61.1,50.0,1.01,0.0,LOSS,6-0,False,2026-06-10T16:47:53Z,,,,,
06/10/2026,St. Louis Cardinals @ New York Mets,Under,Under,F5 Total,-105.0,williamhill_us,63.8,51.2,12.5,3.69,4.5,56.6,50.0,0.94,0.0,LOSS,8-2,False,2026-06-10T16:47:53Z,,,,,
06/10/2026,Texas Rangers @ Kansas City Royals,Under,Under,F5 Total,-118.0,betmgm,70.1,54.1,15.9,4.29,5.5,51.0,50.0,1.04,0.0,WIN,2-2,False,2026-06-10T16:47:53Z,,,,,
06/10/2026,Atlanta Braves @ Chicago White Sox,Over,Over,F5 Total,-120.0,fanduel,54.7,54.5,0.1,3.77,3.5,54.5,50.0,1.02,0.0,LOSS,0-2,False,2026-06-10T16:47:53Z,,,,,
06/10/2026,Chicago Cubs @ Colorado Rockies,Over,Over,F5 Total,-130.0,williamhill_us,51.4,56.5,-5.1,6.08,6.0,41.4,50.0,1.28,0.0,LOSS,1-0,False,2026-06-10T16:47:53Z,,,,,
06/10/2026,Chicago Cubs @ Colorado Rockies,Under,Under,F5 Total,-125.0,betmgm,57.2,55.6,1.7,6.08,6.5,41.4,50.0,1.28,0.0,WIN,1-0,False,2026-06-10T16:47:53Z,,,,,
06/10/2026,Houston Astros @ Los Angeles Angels,Under,Under,F5 Total,100.0,williamhill_us,55.4,50.0,5.4,4.19,4.5,58.4,50.0,1.03,0.0,WIN,0-2,False,2026-06-10T16:47:53Z,,,,,
06/13/2026,Colorado Rockies @ Athletics,Colorado Rockies/Athletics,Under 8.0,F5 Total,-105.0,Caesars,93.2,51.2,42.0,4.57,8.0,46.25,50.0,1.0,0.0,LOSS,5-4,False,,,,,,
06/13/2026,Chicago Cubs @ San Francisco Giants,Chicago Cubs/San Francisco Giants,Over 4.5,F5 Total,116.0,FanDuel,79.6,46.3,33.3,6.4,4.5,41.400000000000006,50.0,1.28,0.0,WIN,6-1,False,,,,,,
06/13/2026,St. Louis Cardinals @ Minnesota Twins,St. Louis Cardinals/Minnesota Twins,Under 5.0,F5 Total,-118.0,BetMGM,71.5,54.1,17.4,3.69,5.0,56.599999999999994,50.0,0.94,0.0,LOSS,4-4,False,,,,,,
06/13/2026,Los Angeles Dodgers @ Chicago White Sox,Los Angeles Dodgers,Away,F5 ML,-200.0,TheScore,70.4,66.7,3.8,,,50.0,,0.96,0.0,WIN,4-0,False,,,,,,
06/13/2026,Detroit Tigers @ Cleveland Guardians,Detroit Tigers,Away,F5 ML,-150.0,Caesars,65.4,60.0,5.4,,,50.0,51.6,0.95,0.044,LOSS,1-3,False,,,,,,
06/13/2026,Chicago Cubs @ San Francisco Giants,San Francisco Giants,Home +0.5,F5 Spread,-138.0,FanDuel,64.5,58.0,6.5,-0.46,0.5,50.0,,1.28,0.0,LOSS,6-1,False,,,,,,
06/13/2026,Chicago Cubs @ San Francisco Giants,San Francisco Giants,Home,F5 ML,108.0,FanDuel,63.2,48.1,15.1,,,50.0,,1.28,0.0,LOSS,6-1,False,,,,,,
06/13/2026,Houston Astros @ Kansas City Royals,Kansas City Royals,Home,F5 ML,-135.0,TheScore,61.6,57.4,4.2,,,61.0,,1.03,0.0,PUSH,4-4,False,,,,,,
06/17/2026,Chicago White Sox @ New York Yankees,Under,Under,F5 Total,100.0,williamhill_us,59.8,50.0,9.8,3.93,4.5,49.0,46.2,1.0,0.022,LOSS,3-9,False,2026-06-17T23:04:35Z,,,,,
06/17/2026,San Francisco Giants @ Atlanta Braves,Under,Under,F5 Total,-115.0,betmgm,61.8,53.5,8.3,4.31,5.0,50.1,43.8,1.01,0.052,PUSH,5-0,False,2026-06-17T23:04:35Z,,,,,
06/17/2026,Cleveland Guardians @ Milwaukee Brewers,Over,Over,F5 Total,-115.0,betmgm,55.9,53.5,2.4,4.34,4.0,51.0,40.6,1.02,0.04,WIN,4-7,False,2026-06-17T23:04:35Z,,,,,
06/17/2026,Cleveland Guardians @ Milwaukee Brewers,Under,Under,F5 Total,-138.0,fanduel,52.8,58.0,-5.2,4.34,4.5,51.0,40.6,1.02,0.04,LOSS,4-7,False,2026-06-17T23:04:35Z,,,,,
06/17/2026,Colorado Rockies @ Chicago Cubs,Under,Under,F5 Total,-110.0,williamhill_us,83.6,52.4,31.2,3.75,6.0,57.4,44.1,1.06,0.077,LOSS,2-8,False,2026-06-17T23:04:35Z,,,,,
06/17/2026,Pittsburgh Pirates @ Athletics,Under,Under,F5 Total,-110.0,betmgm,66.3,52.4,14.0,4.53,5.5,47.3,50.0,1.0,0.013,LOSS,7-0,False,2026-06-17T23:04:35Z,,,,,
06/17/2026,Baltimore Orioles @ Seattle Mariners,Over,Over,F5 Total,-105.0,williamhill_us,57.6,51.2,6.4,4.44,4.0,43.4,43.6,0.99,0.028,LOSS,2-1,False,2026-06-17T23:04:35Z,,,,,
06/17/2026,Baltimore Orioles @ Seattle Mariners,Under,Under,F5 Total,-138.0,fanduel,51.0,58.0,-6.9,4.44,4.5,43.4,43.6,0.99,0.028,WIN,2-1,False,2026-06-17T23:04:35Z,,,,,
06/21/2026,Cincinnati Reds @ New York Yankees,Under,Under,F5 Total,-105.0,williamhill_us,50.2,51.2,-1.1,4.49,4.5,54.0,43.3,1.0,0.041,WIN,3-1,False,2026-06-21T15:16:13Z,52.4,1.2,,,
06/21/2026,Milwaukee Brewers @ Atlanta Braves,Over,Over,F5 Total,-128.0,fanduel,52.8,56.1,-3.4,4.66,4.5,47.8,43.4,1.01,-0.005,WIN,8-2,False,2026-06-21T15:16:13Z,52.4,-3.7,,,
06/21/2026,Milwaukee Brewers @ Atlanta Braves,Under,Under,F5 Total,-130.0,betmgm,55.9,56.5,-0.6,4.66,5.0,47.8,43.4,1.01,-0.005,LOSS,8-2,False,2026-06-21T15:16:13Z,44.7,-11.8,,,
06/21/2026,Washington Nationals @ Tampa Bay Rays,Under,Under,F5 Total,-118.0,betmgm,56.6,54.1,2.4,4.12,4.5,48.6,39.9,0.96,0.039,WIN,2-1,False,2026-06-21T15:16:13Z,44.7,-9.4,,,
06/21/2026,Chicago White Sox @ Detroit Tigers,Under,Under,F5 Total,-130.0,betmgm,59.8,56.5,3.3,4.43,5.0,49.0,36.7,0.94,0.026,WIN,0-1,False,2026-06-21T15:16:13Z,44.7,-11.8,,,
06/21/2026,San Francisco Giants @ Miami Marlins,Over,Over,F5 Total,100.0,williamhill_us,52.8,50.0,2.8,4.66,4.5,62.5,,0.97,0.023,LOSS,1-2,False,2026-06-21T15:16:13Z,52.4,2.4,,,
06/21/2026,Cleveland Guardians @ Houston Astros,Under,Under,F5 Total,100.0,williamhill_us,52.8,50.0,2.8,4.34,4.5,49.0,,1.0,0.068,WIN,1-2,False,2026-06-21T15:16:13Z,52.4,2.4,,,
06/21/2026,St. Louis Cardinals @ Kansas City Royals,Under,Under,F5 Total,-110.0,betmgm,51.7,52.4,-0.7,4.4,4.5,61.0,44.0,1.04,0.019,LOSS,12-7,False,2026-06-21T15:16:13Z,52.4,-0.0,,,
06/21/2026,Toronto Blue Jays @ Chicago Cubs,Over,Over,F5 Total,-105.0,williamhill_us,75.5,51.2,24.3,5.09,3.5,52.0,,1.06,0.0,LOSS,0-0,False,2026-06-21T15:16:13Z,59.5,8.3,,,
06/21/2026,San Diego Padres @ Texas Rangers,Over,Over,F5 Total,-135.0,williamhill_us,64.6,57.4,7.1,4.86,4.0,50.0,,1.08,0.0,WIN,3-4,False,2026-06-21T15:16:13Z,52.9,-4.5,,,
06/21/2026,Pittsburgh Pirates @ Colorado Rockies,Over,Over,F5 Total,-130.0,betmgm,51.4,56.5,-5.1,6.08,6.0,49.5,,1.28,0.0,LOSS,3-1,False,2026-06-21T15:16:13Z,52.4,-4.1,,,
06/21/2026,Pittsburgh Pirates @ Colorado Rockies,Under,Under,F5 Total,-130.0,williamhill_us,57.2,56.5,0.7,6.08,6.5,49.5,,1.28,0.0,WIN,3-1,False,2026-06-21T15:16:13Z,44.7,-11.8,,,
06/21/2026,Minnesota Twins @ Arizona Diamondbacks,Under,Under,F5 Total,100.0,williamhill_us,58.6,50.0,8.6,4.5,5.0,50.2,,1.0,0.0,WIN,0-2,False,2026-06-21T15:16:13Z,44.7,-5.3,,,
06/21/2026,Los Angeles Angels @ Athletics,Under,Under,F5 Total,-105.0,williamhill_us,61.3,51.2,10.1,4.34,5.0,58.4,,1.0,0.0,LOSS,4-5,False,2026-06-21T15:16:13Z,52.9,1.7,,,
06/21/2026,Baltimore Orioles @ Los Angeles Dodgers,Under,Under,F5 Total,-125.0,betmgm,65.7,55.6,10.1,4.07,5.0,53.1,,0.98,0.0,LOSS,6-1,False,2026-06-21T15:16:13Z,53.1,-2.5,,,
06/21/2026,Boston Red Sox @ Seattle Mariners,Over,Over,F5 Total,100.0,williamhill_us,66.2,50.0,16.2,4.46,3.5,50.0,,0.99,0.0,LOSS,1-2,False,2026-06-21T15:16:13Z,53.1,3.1,,,
06/21/2026,New York Mets @ Philadelphia Phillies,Over,Over,F5 Total,100.0,williamhill_us,50.9,50.0,0.9,4.55,4.5,49.6,,0.99,0.0,WIN,1-6,False,2026-06-21T15:16:13Z,52.4,2.4,,,
06/22/2026,Kansas City Royals @ Tampa Bay Rays,Over,Over,F5 Total,-132.0,fanduel,61.6,56.9,4.7,4.18,3.5,57.3,,0.96,0.0,LOSS,2-1,False,2026-06-22T15:57:33Z,52.8,-4.1,,,
06/22/2026,Kansas City Royals @ Tampa Bay Rays,Tampa Bay Rays,Home,F5 ML,-190.0,TheScore,73.1,65.5,7.6,,,63.1,,0.96,0.0,LOSS,2-1,False,,,,,,
06/22/2026,Cleveland Guardians @ Chicago White Sox,Chicago White Sox,Home +0.5,F5 Spread,-140.0,Caesars,63.9,58.3,5.5,-0.42,0.5,50.0,,1.02,0.0,WIN,0-2,False,,,,,,
06/22/2026,New York Yankees @ Detroit Tigers,Detroit Tigers,Home +0.5,F5 Spread,-144.0,FanDuel,63.4,59.0,4.4,-0.39,0.5,48.2,,0.94,0.0,WIN,1-5,False,,,,,,
06/25/2026,Seattle Mariners @ Pittsburgh Pirates,Under,Under,F5 Total,-118.0,fanduel,59.1,54.1,5.0,3.97,4.5,51.2,39.2,0.96,0.067,WIN,1-3,False,2026-06-25T14:16:46Z,46.5,-7.6,,,
06/25/2026,Philadelphia Phillies @ Washington Nationals,Over,Over,F5 Total,-130.0,betmgm,64.2,56.5,7.7,4.84,4.0,52.2,,0.99,0.0,WIN,0-5,False,2026-06-25T14:16:46Z,52.2,-4.3,,,
06/25/2026,New York Yankees @ Boston Red Sox,Over,Over,F5 Total,-105.0,williamhill_us,55.7,51.2,4.5,4.33,4.0,54.0,,1.07,0.0,WIN,2-4,False,2026-06-25T14:16:46Z,46.5,-4.7,,,
06/25/2026,Arizona Diamondbacks @ St. Louis Cardinals,Under,Under,F5 Total,-105.0,williamhill_us,56.2,51.2,5.0,4.64,5.0,42.4,,0.97,0.0,WIN,0-0,False,2026-06-25T14:16:46Z,46.5,-4.7,,,
06/25/2026,New York Yankees @ Boston Red Sox,New York Yankees,Away,F5 ML,-154.0,DraftKings,71.1,60.6,10.5,,,66.2,,1.07,0.0,LOSS,2-4,False,,,,,,
06/25/2026,Philadelphia Phillies @ Washington Nationals,Philadelphia Phillies,Away,F5 ML,-170.0,TheScore,63.6,63.0,0.7,,,63.5,,0.99,0.0,LOSS,0-5,False,,,,,,
06/25/2026,Chicago Cubs @ New York Mets,New York Mets,Home +0.5,F5 Spread,-150.0,Caesars,60.9,60.0,0.9,-0.22,0.5,51.7,,0.94,0.0,LOSS,0-0,False,,,,,,
06/25/2026,Texas Rangers @ Toronto Blue Jays,Toronto Blue Jays,Home,F5 ML,-145.0,TheScore,60.0,59.2,0.8,,,57.9,,1.01,0.0,LOSS,6-3,False,,,,,,
06/26/2026,Arizona Diamondbacks @ Tampa Bay Rays,Under,Under,F5 Total,-125.0,betmgm,59.6,55.6,4.1,4.44,5.0,43.6,,0.96,0.0,WIN,1-3,False,2026-06-26T18:11:52Z,48.0,-7.6,,,
06/26/2026,Colorado Rockies @ Minnesota Twins,Under,Under,F5 Total,100.0,williamhill_us,54.7,50.0,4.7,4.73,5.0,44.2,,0.98,0.0,LOSS,0-7,False,2026-06-26T18:11:52Z,52.6,2.6,,,
06/27/2026,Houston Astros @ Detroit Tigers,Under,Under,F5 Total,-105.0,williamhill_us,57.8,51.2,6.5,4.05,4.5,46.7,30.4,0.94,0.086,LOSS,4-6,False,2026-06-27T16:09:51Z,48.5,-2.7,,,
06/27/2026,New York Yankees @ Boston Red Sox,Over,Over,F5 Total,100.0,williamhill_us,54.7,50.0,4.7,4.77,4.5,45.9,47.2,1.07,0.019,WIN,1-4,False,2026-06-27T16:09:51Z,52.2,2.2,,,
06/27/2026,Cincinnati Reds @ Pittsburgh Pirates,Over,Over,F5 Total,-105.0,williamhill_us,57.4,51.2,6.2,4.43,4.0,52.7,,0.96,0.0,WIN,4-4,False,2026-06-27T16:09:51Z,48.5,-2.7,,,
06/27/2026,Kansas City Royals @ Chicago White Sox,Over,Over,F5 Total,-125.0,betmgm,62.0,55.6,6.4,4.7,4.0,50.6,,1.02,0.075,LOSS,0-0,False,2026-06-27T16:09:51Z,52.7,-2.9,,,
06/27/2026,Chicago Cubs @ Milwaukee Brewers,Over,Over,F5 Total,-125.0,williamhill_us,59.8,55.6,4.2,4.57,4.0,50.8,,1.02,0.0,PUSH,2-2,False,2026-06-27T16:09:51Z,48.5,-7.1,,,
06/27/2026,Miami Marlins @ St. Louis Cardinals,Under,Under,F5 Total,-125.0,betmgm,62.0,55.6,6.4,4.3,5.0,51.3,,0.97,0.0,WIN,4-0,False,2026-06-27T16:09:51Z,52.7,-2.9,,,
06/27/2026,Los Angeles Dodgers @ San Diego Padres,Under,Under,F5 Total,-118.0,betmgm,59.3,54.1,5.1,3.96,4.5,52.9,,0.95,0.0,WIN,1-1,False,2026-06-27T16:09:51Z,48.5,-5.6,,,
06/29/2026,Chicago White Sox @ Baltimore Orioles,Under,Under,F5 Total,-125.0,betmgm,60.0,55.6,4.4,4.42,5.0,50.9,,1.0,0.0,WIN,2-2,False,2026-06-29T15:26:21Z,52.7,-2.9,,,
06/29/2026,Texas Rangers @ Cleveland Guardians,Over,Over,F5 Total,-125.0,betmgm,59.8,55.6,4.2,4.57,4.0,53.1,,0.95,0.0,LOSS,1-2,False,2026-06-29T15:26:21Z,49.1,-6.5,,,
06/29/2026,San Francisco Giants @ Arizona Diamondbacks,Under,Under,F5 Total,-125.0,betmgm,60.5,55.6,4.9,4.39,5.0,46.3,44.1,1.0,0.051,PUSH,1-4,False,2026-06-30T01:23:20Z,52.7,-2.9,,,
06/30/2026,Washington Nationals @ Boston Red Sox,Under,Under,F5 Total,110.0,fanduel,52.1,47.6,4.5,4.38,4.5,43.0,,1.07,0.0,WIN,1-1,False,2026-06-30T15:15:30Z,52.6,5.0,,,
06/30/2026,St. Louis Cardinals @ Atlanta Braves,Under,Under,F5 Total,-135.0,fanduel,62.6,57.4,5.2,4.76,5.5,46.5,,1.01,0.0,WIN,4-1,False,2026-06-30T15:15:30Z,53.2,-4.2,,,
06/30/2026,San Francisco Giants @ Arizona Diamondbacks,Under,Under,F5 Total,112.0,fanduel,51.7,47.2,4.6,4.4,4.5,55.4,,1.0,0.0,LOSS,0-6,False,2026-06-30T15:15:30Z,52.6,5.4,,,
06/30/2026,Detroit Tigers @ New York Yankees,Over,Over,F5 Total,-105.0,williamhill_us,57.1,51.2,5.9,3.91,3.5,57.4,44.7,1.0,0.001,WIN,6-1,False,2026-06-30T21:54:41Z,48.6,-2.6,,,
06/30/2026,Los Angeles Angels @ Seattle Mariners,Over,Over,F5 Total,-130.0,fanduel,62.3,56.5,5.8,4.22,3.5,49.5,,0.99,0.048,LOSS,0-0,False,2026-06-30T21:54:41Z,53.2,-3.3,,,
07/01/2026,New York Mets @ Toronto Blue Jays,Under,Under,F5 Total,100.0,williamhill_us,55.5,50.0,5.5,4.18,4.5,51.9,,1.01,0.075,LOSS,0-5,False,2026-07-01T15:48:16Z,49.1,-0.9,,,
07/02/2026,Miami Marlins @ Colorado Rockies,Under,Under,F5 Total,-110.0,fanduel,57.2,52.4,4.9,6.08,6.5,52.2,51.4,1.28,0.016,LOSS,4-5,False,2026-07-02T18:31:26Z,48.6,-3.8,,,
07/02/2026,St. Louis Cardinals @ Atlanta Braves,Under,Under,F5 Total,104.0,fanduel,53.3,49.0,4.3,4.31,4.5,57.0,39.0,1.01,0.059,LOSS,3-5,False,2026-07-02T22:05:11Z,52.6,3.6,,,
07/02/2026,Los Angeles Angels @ Seattle Mariners,Over,Over,F5 Total,100.0,williamhill_us,55.2,50.0,5.2,4.3,4.0,46.9,37.6,0.99,0.004,LOSS,0-0,False,2026-07-02T22:05:11Z,48.6,-1.4,,,
07/03/2026,Baltimore Orioles @ Cincinnati Reds,Under,Under,F5 Total,-115.0,betmgm,58.4,53.5,5.0,5.01,5.5,58.5,,1.12,0.0,WIN,3-0,False,2026-07-03T15:04:24Z,47.7,-5.8,,,
07/04/2026,Pittsburgh Pirates @ Washington Nationals,Under,Under,F5 Total,-110.0,ASSUMED (outage),50.0,52.4,-2.4,4.5,4.5,55.9,46.7,0.99,-0.022,LOSS,5-1,False,2026-07-05T03:06:17Z,,,,,
07/04/2026,Minnesota Twins @ New York Yankees,Over,Over,F5 Total,-110.0,ASSUMED (outage),54.8,52.4,2.5,4.78,4.5,45.3,47.5,1.0,0.018,WIN,6-4,False,2026-07-05T03:06:17Z,,,,,
07/04/2026,Detroit Tigers @ Texas Rangers,Over,Over,F5 Total,-110.0,ASSUMED (outage),51.4,52.4,-1.0,4.58,4.5,52.2,38.5,1.08,0.007,LOSS,3-0,False,2026-07-05T03:06:17Z,,,,,
07/04/2026,Toronto Blue Jays @ Seattle Mariners,Under,Under,F5 Total,-110.0,ASSUMED (outage),52.4,52.4,0.0,4.36,4.5,44.9,42.1,0.99,0.051,LOSS,0-7,False,2026-07-05T03:06:17Z,,,,,
07/04/2026,Baltimore Orioles @ Cincinnati Reds,Over,Over,F5 Total,-110.0,ASSUMED (outage),59.3,52.4,6.9,5.04,4.5,44.2,44.0,1.12,0.015,WIN,8-4,False,2026-07-05T03:06:17Z,,,,,
07/04/2026,Tampa Bay Rays @ Houston Astros,Under,Under,F5 Total,-110.0,ASSUMED (outage),53.6,52.4,1.3,4.29,4.5,45.1,44.7,1.0,0.078,LOSS,7-5,False,2026-07-05T03:06:17Z,,,,,
07/04/2026,Chicago White Sox @ Cleveland Guardians,Under,Under,F5 Total,-110.0,ASSUMED (outage),58.3,52.4,5.9,4.02,4.5,56.1,36.2,0.95,0.041,WIN,1-1,False,2026-07-05T03:06:17Z,,,,,
07/04/2026,St. Louis Cardinals @ Chicago Cubs,Over,Over,F5 Total,-110.0,ASSUMED (outage),54.3,52.4,1.9,4.75,4.5,48.6,44.7,1.06,0.058,LOSS,2-0,False,2026-07-05T03:06:17Z,,,,,
07/04/2026,New York Mets @ Atlanta Braves,Over,Over,F5 Total,-110.0,ASSUMED (outage),50.2,52.4,-2.2,4.51,4.5,51.5,41.2,1.01,-0.01,WIN,1-6,False,2026-07-05T03:06:17Z,,,,,
07/04/2026,San Francisco Giants @ Colorado Rockies,Over,Over,F5 Total,-110.0,ASSUMED (outage),67.1,52.4,14.7,5.52,4.5,48.0,48.4,1.28,-0.006,WIN,6-3,False,2026-07-05T03:06:17Z,,,,,
07/04/2026,Philadelphia Phillies @ Kansas City Royals,Under,Under,F5 Total,-110.0,ASSUMED (outage),57.6,52.4,5.2,4.06,4.5,61.6,39.5,1.04,0.043,WIN,3-1,False,2026-07-05T03:06:17Z,,,,,
07/04/2026,Boston Red Sox @ Los Angeles Angels,Over,Over,F5 Total,-110.0,ASSUMED (outage),50.2,52.4,-2.2,4.51,4.5,47.1,41.0,1.03,0.041,WIN,7-1,False,2026-07-05T03:06:17Z,,,,,
07/04/2026,Miami Marlins @ Athletics,Over,Over,F5 Total,-110.0,ASSUMED (outage),51.4,52.4,-1.0,4.58,4.5,45.1,52.0,1.0,0.025,LOSS,4-0,False,2026-07-05T03:06:17Z,,,,,
07/04/2026,Milwaukee Brewers @ Arizona Diamondbacks,Under,Under,F5 Total,-110.0,ASSUMED (outage),52.2,52.4,-0.1,4.37,4.5,46.0,35.5,1.0,0.036,LOSS,2-3,False,2026-07-05T03:06:17Z,,,,,
07/04/2026,San Diego Padres @ Los Angeles Dodgers,Under,Under,F5 Total,-110.0,ASSUMED (outage),55.2,52.4,2.8,4.2,4.5,54.5,47.1,0.98,0.032,WIN,0-1,False,2026-07-05T03:06:17Z,,,,,
07/05/2026,Philadelphia Phillies @ Kansas City Royals,Under,Under,F5 Total,-114.0,fanduel,57.2,53.3,4.0,5.08,5.5,52.0,,1.04,0.0,WIN,1-3,False,2026-07-05T15:15:00Z,50.0,-3.3,-115.0,5.5,0.41
